name,google_scholar,title,link,authors,publication_info,citation,year
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Alleviating Poverty for Older Adults: Findings from a Noncontributory Pension Program in,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:e5wmG9Sq2KIC,E Aguila,,,2015
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Retirement planning among middle-aged and older Hispanics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:-f6ydRqryjwC,"LR Blanco, E Aguila, A Gongora, B Weidmer, K Duru","CESR-Schaeffer Working Paper, 2015",3,2015
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Developing and testing informed-consent methods in a study of the elderly in Mexico,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:ZeXyd9-uunAC,"MD Cervera, H Martinez, E Aguila, BA Weidmer","RAND Corporation, 2015",10,2015
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Effects of income supplementation on health of the poor elderly: The case of Mexico,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:7PzlFSSx8tAC,"E Aguila, A Kapteyn, JP Smith","Proceedings of the National Academy of Sciences 112 (1), 70-75, 2015",79,2015
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,"Self-employment, health insurance, and return migration of middle-aged and elderly Mexican males",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:hFOr9nPyWt4C,"E Aguila, R Fonseca, A Vega","Challenges of Latino aging in the Americas, 103-119, 2015",4,2015
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,How Do Management Fees Affect Retirement Wealth under M exico's Personal Retirement Accounts System?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:4TOpqqG69KYC,"E Aguila, MD Hurd, S Rohwedder","Latin American Policy 5 (2), 331-350, 2014",9,2014
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Geographic targeting in urban areas: A social-welfare program for older people in mexico,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:K3LRdlH-MEoC,"O Vargas, NJ Mejia Gonzalez, A Kapteyn, R Robles, E Aguila, ...","RAND Corporation, 2014",4,2014
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,"Mexicans Work and Work, But Will Retirement Work for Them?",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:5ugPr518TE4C,"E Aguila, A Kapteyn","RAND Corporation, 2014",,2014
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,"Programa de Pensiones No Contributivas para Adultos Mayores en Yucatán, México: Diseño, Implementación y Evaluación del Programa en Mérida",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:wbdj-CoPYUoC,"A Borges, A Kapteyn, R Robles, E Aguila, BA Weidmer","RAND Corporation, 2014",,2014
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Mortality Expectations of Older Mexicans: Development and Testing of Survey Measures,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:Y5dfb0dijaUC,"A Borges, A Pierson, E Aguila, BA Weidmer, CM Castillejos","RAND Corporation, 2014",,2014
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Distributing Noncontributory Pension Benefits by Debit Card in Mexico: A Pilot Test,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:olpn-zPbct0C,"A Borges, R Robles, A Pierson, E Aguila, JE Del Torno, BA Weidmer","RAND Corporation, 2014",,2014
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Male labor force participation and social security in Mexico,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:IjCSPb-OGe4C,E Aguila,"Journal of Pension Economics and Finance, 1-27, 2014",34,2014
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,How Do Management Fees Affect Retirement Wealth Under Mexico’s Personal Retirement Accounts System?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:PELIpwtuRlgC,"S Rohwedder, MD Hurd, E Aguila","RAND Corporation, 2014",,2014
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Access to financial services among middle-aged and older Blacks and Hispanics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:TQgYirikUcIC,"L Blanco, E Aguila, M Leng, M Angrisani","Pepperdine University, 2014",4,2014
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Mortality expectations of older Mexicans: Development and testing of survey measures,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:4DMP91E08xMC,"E Aguila, A Borges, CM Castillejos, A Pierson, BA Weidmer","Technical report). Santa Monica, CA: RAND, 2014",5,2014
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,"A Noncontributory pension program for older persons in Yucatan, Mexico",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:qxL8FJ1GzNcC,"E Aguila, A Kapteyn, R Robles, O Vargas, B Weidmer","Implementing and Designing the Evaluation of the Program in Valladolid. RAND …, 2014",4,2014
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,"RAND Review: Vol. 37, No. 2, Fall 2013",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:HE397vMXCloC,"JP Godges, M Shurkin, MD Rich, E Aguila","RAND Corporation, 2013",,2013
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Alleviating poverty for older persons: Results of a social welfare program in Mexico,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:hC7cP41nSMkC,E Aguila,"International Conference on Aging in the Americas, 2013",1,2013
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,"Health status and behavioral risk factors in older adult Mexicans and Mexican immigrants to the United States (vol 25, pg 136, 2013)",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:YOwf2qJgpHMC,"E Aguila, J Escarce, M Leng, L Morales","JOURNAL OF AGING AND HEALTH 25 (5), NP1-NP1, 2013",,2013
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Programas de Pensiones No Contributivas y su Viabilidad Financiera: El Caso de México,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:1qzjygNMrQYC,"F Perez-Arce, NJ Mejia Gonzalez, A Rivera Illingworth, E Aguila","RAND Corporation, 2013",,2013
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Programas de pensiones no contributivas y su viabilidad financiera el caso de México,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:ZHo1McVdvXMC,"E Aguila, NJM Gonzalez, F Pérez-Arce, AR Illingworth","RAND Corporation Working Papers, 2013",19,2013
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Programas De Pensiones No Contributivas Y Su Viabilidad Financiera: El Caso De México (Noncontributory Pension Programs and Their Financial Viability: The Mexican Case),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:KlAtU1dfN6UC,"E Aguila, N Mejía, F Pérez-Arce, A Rivera","RAND Working Paper Series WR-999, 2013",,2013
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Pobreza y Vulnerabilidad en México: El caso de los Jóvenes que no Estudian ni Trabajan,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:Mojj43d5GZwC,"F Perez-Arce, NJ Mejia Gonzalez, A Rivera Illingworth, E Aguila","RAND Corporation, 2013",,2013
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,R etirement and health benefits for M exican migrant workers returning from the U nited S tates,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:8k81kl-MbHgC,"E Aguila, J Zissimopoulos","International social security review 66 (2), 101-125, 2013",36,2013
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Jubilación y prestaciones de salud de los trabajadores migrantes mexicanos que regresan de los E stados U nidos,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:hqOjcs7Dif8C,"E Aguila, J Zissimopoulos","Revista Internacional de Seguridad Social 66 (2), 113-140, 2013",1,2013
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,R uhestands‐und Gesundheitsleistungen für aus den V ereinigten S taaten zurückkehrende mexikanische Arbeitsmigranten,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:ufrVoPGSRksC,"E Aguila, J Zissimopoulos","Internationale Revue für Soziale Sicherheit 66 (2), 115-143, 2013",,2013
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Prestations de santé et de retraite pour les travailleurs migrants mexicains qui rentrent des E tats‐U nis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:YsMSGLbcyi4C,"E Aguila, J Zissimopoulos","Revue internationale de sécurité sociale 66 (2), 107-133, 2013",,2013
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Health status and behavioral risk factors in older adult Mexicans and Mexican immigrants to the United States,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:MXK_kJrjxJIC,"E Aguila, J Escarce, M Leng, L Morales","Journal of aging and health 25 (1), 136-158, 2013",25,2013
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,How Can Economic and Political Ties Between US and Mexico be Strengthened?(Spanish translation),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:_B80troHkn4C,"KB Kumar, E Aguila, R Basurto-Davila, HJ Shatz, A Akhmedjonov","Rand Corporation, 2013",,2013
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,"A noncontributory pension program for older persons in Yucatan, Mexico: Implementing and designing the evaluation of the program in Valladolid",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:3s1wT3WcHBgC,"E Aguila, A Kapteyn, R Robles, O Varga, BA Weidmer","Rand Corporation, 2013",16,2013
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Programas de pensiones no contributivas y su viabilidad financiera,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:Zph67rFs4hoC,"E Aguila, N Mejía, F Pérez-Arce, A Rivera","Rand WR-999, 2013",18,2013
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,How Can Economic and Political Ties Between the United States and Mexico Be Strengthened?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:JoZmwDi-zQgC,"KB Kumar, E Aguila, R Basurto-Davila, HJ Shatz, A Akhmedjonov","RAND Corporation, 2012",,2012
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Targeting Cash Transfer Programs for an Older Population,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:_FxGoFyzp5QC,"E Aguila, A Kapteyn, C Tassot","RAND Working Paper No. WR-950, 2012",6,2012
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Targeting Cash Transfer Programs for an Older Population,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:Tiz5es2fbqcC,"A Kapteyn, E Aguila, C Tassot","RAND Corporation Working Papers, 2012",,2012
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,"RAND Review: Vol. 36, No. 1, Spring 2012",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:eMMeJKvmdy0C,"T Tanielian, A Nader, P Heaton, PS Steinberg, GT Lee, J Dobbins, ...","RAND Corporation, 2012",,2012
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,"United States and Mexico: Ties That Bind, Issues That Divide",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:t6usbXjVLHcC,"S Kups, KB Kumar, E Aguila, R Basurto-Davila, HJ Shatz, A Akhmedjonov","RAND Corporation, 2012",,2012
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,"United States and Mexico: Ties that bind, issues that divide",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:WF5omc3nYNoC,E Aguila,"RAND, 2012",31,2012
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Living longer in Mexico: Income security and health,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:d1gkVwhDpl0C,"E Aguila, C Diaz, MM Fu, A Kapteyn, A Pierson","Rand health quarterly 1 (4), 2012",82,2012
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Experimental analysis of the health and well-being effects of a non-contributory social security program,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:UeHWp8X0CEIC,"E Aguila, A Kapteyn, R Robles, B Weidmer","RAND Corporation, 2011",19,2011
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Personal retirement accounts and saving,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:u5HHmVD_uO8C,E Aguila,"American Economic Journal: Economic Policy 3 (4), 1-24, 2011",104,2011
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Living Longer in Mexico: Income Security and Health (Spanish-language version),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:XiVPGOgt02cC,"A Kapteyn, A Pierson, E Aguila, C Diaz, MM Fu","RAND Corporation, 2011",,2011
Emma Aguila,https://scholar.google.com/citations?user=xfW8UvkAAAAJ&hl=en&oi=ao&pagesize=100&view_op=list_works&sortby=pubdate,Envejecer en México: condiciones de vida y salud,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=xfW8UvkAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=xfW8UvkAAAAJ:0EnyYjriUFMC,"E Águila, C Díaz, MM Fu, A Kapteyn, A Pierson","México: AARP, Centro Fox, 2011",42,2011
